canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
software hazmat,15,80,9,113,1257,8.989657915672236,841.29,0.5512199966278554,0.6813676426537528,"Strong in paid, not organic → invest in organic"
dot label,15,1300,57,65,1379,4.713560551124003,260.0,0.714931958206407,0.6349011882478965,"Strong in organic, not paid → invest in paid"
online hazardous material training,15,480,2,9,138,6.521739130434782,81.66000000000001,0.5038607290666809,0.5382288977457127,Weak moderate – deprioritize but monitor
2012 erg,15,2000,138,3,23,13.043478260869565,8.75,0.7567835110965574,0.5050125205656198,"Strong in organic, not paid → invest in paid"
2016 erg,15,100,13,3,157,1.910828025477707,7.86,0.533115961713468,0.45651443721532514,Weak moderate – deprioritize but monitor
un3481 lithium battery sticker,15,320,19,0,27,0.0,0.0,0.6040901316185088,0.3064608925060666,Weak very low – drop or archive
erg book,15,4400,41,112,1746,6.414662084765177,436.08,0.7144407064970473,0.6722611352597463,Strong in both → cut/reduce paid
fireproof lithium battery container,15,170,0,150,1010,14.85148514851485,728.52,0.4905190353897655,0.7126740161135565,"Strong in paid, not organic → invest in organic"
training for iata,15,30,2,104,2036,5.108055009823183,966.88,0.4130212201303696,0.6607236654892669,Weak moderate – deprioritize but monitor
curtec packaging,15,10,2,55,246,22.35772357723577,374.38,0.4269609078230278,0.6722730210647891,"Strong in paid, not organic → invest in organic"
iata book,16,140,13,188,1209,15.550041356492969,3714.21,0.5784033641661553,0.7171349614773905,"Strong in paid, not organic → invest in organic"
iata dangerous good,16,610,13,265,4709,5.627521766829475,2093.4700000000003,0.5799558739481796,0.7111873528574484,"Strong in paid, not organic → invest in organic"
how to ship large lithium battery,16,30,0,113,1519,7.439104674127715,464.8,0.40147158776468544,0.6768356297109142,"Strong in paid, not organic → invest in organic"
un3480 label,16,1180,72,85,2072,4.102316602316602,180.54,0.7213706990335229,0.646315585912634,"Strong in organic, not paid → invest in paid"
hazmat label,16,3800,82,822,29003,2.834189566596559,2015.87,0.7623501150202451,0.7573945460443335,Strong in both → cut/reduce paid
software hazmat,16,220,11,95,1044,9.099616858237548,779.9,0.5928618848517319,0.6724209178228,"Strong in paid, not organic → invest in organic"
dot placard,16,3200,100,372,13219,2.814131174824117,2313.42,0.7616080857714641,0.7128546625096702,Strong in both → cut/reduce paid
un 3481 label,16,590,48,30,608,4.934210526315789,61.14,0.6839202864184575,0.5946541185306156,"Strong in organic, not paid → invest in paid"
un 3480 label,16,260,18,4,64,6.25,7.74,0.6202302173751307,0.4964201129712101,"Strong in organic, not paid → invest in paid"
un 3091 label,16,190,12,22,325,6.769230769230769,72.25,0.5940111715106382,0.5864482001052712,Weak near thresholds – small optimizations
canister to ship liquid hazmat,16,0,0,1,26,3.8461538461538463,4.76,0.2982456140350877,0.4224712718628728,Weak very low – drop or archive
iata training,16,1600,7,22,376,5.851063829787234,257.6,0.573676323039498,0.581974136828863,Weak near thresholds – small optimizations
canister to ship hazmat,16,0,0,6,157,3.821656050955414,26.69,0.2807017543859649,0.5038741666885453,Weak very low – drop or archive
proper storage of lithium ion battery,16,30,0,47,643,7.309486780715396,103.97,0.4383136930278433,0.6294768157482277,Weak moderate – deprioritize but monitor
iata dangerous good regulation,16,390,10,279,3806,7.330530740935365,2850.42,0.5821878143926617,0.7188752176350672,"Strong in paid, not organic → invest in organic"
iata dgr 2022,16,40,5,253,3152,8.026649746192893,3816.06,0.5007635952836015,0.7126820870303456,"Strong in paid, not organic → invest in organic"
iata dangerous good regulation 2020,16,20,9,54,1270,4.251968503937007,382.81,0.5064426398525655,0.6219621144761172,Weak near thresholds – small optimizations
can to ship hazmat,16,0,0,4,149,2.684563758389262,23.59,0.2807017543859649,0.47617121393390976,Weak very low – drop or archive
iata dgr 63rd edition,16,0,0,1,4,25.0,62.24,0.32631578947368417,0.4823248564559956,Weak very low – drop or archive
truck placard,16,2360,27,27,506,5.33596837944664,220.12,0.7033991700837844,0.5906095422924411,"Strong in organic, not paid → invest in paid"
32 ounce paint can,16,0,1,0,4,0.0,0.0,0.3616513318213707,0.26291268404101775,Weak very low – drop or archive
can for shipping hazmat,16,40,6,4,75,5.333333333333334,17.490000000000002,0.5210963912540562,0.4920903529258238,Weak moderate – deprioritize but monitor
hazmat shipping software,16,110,4,13,545,2.385321100917431,86.17,0.5395518788835347,0.5339972136123176,Weak moderate – deprioritize but monitor
hazmat shipping training,16,160,7,15,316,4.746835443037975,114.18,0.5280168131301198,0.5564670106607847,Weak near thresholds – small optimizations
ship large lithium battery,16,0,0,67,933,7.181136120042872,282.83,0.2754385964912281,0.6477904038586988,Weak moderate – deprioritize but monitor
un3091 label,16,940,38,4,139,2.877697841726619,7.0600000000000005,0.6888143462852324,0.4775891492623275,"Strong in organic, not paid → invest in paid"
best way to store lithium battery,16,280,0,93,755,12.317880794701988,185.72,0.5057033702684657,0.6820489904751574,"Strong in paid, not organic → invest in organic"
dg training course,16,10,2,6,54,11.11111111111111,35.93,0.43748722361250153,0.533440098999717,Weak moderate – deprioritize but monitor
49 cfr book,16,110,10,603,10443,5.7742028152829645,2604.19,0.5647461580895734,0.7553351049929848,"Strong in paid, not organic → invest in organic"
shipping ev battery,16,50,2,38,408,9.31372549019608,152.47,0.44227571728661547,0.6249295605495759,Weak moderate – deprioritize but monitor
hazmat placarding,16,390,15,17,544,3.125,90.32,0.6185482605777188,0.5534567518581649,"Strong in organic, not paid → invest in paid"
hazmat shipping container,16,40,3,201,3812,5.272822665267577,926.3,0.4859530140375335,0.6976877971217331,"Strong in paid, not organic → invest in organic"
fireproof lithium battery container,16,210,0,73,636,11.477987421383649,160.83,0.4969448899379952,0.6667166915551558,"Strong in paid, not organic → invest in organic"
shipping crate for lithium battery,16,70,2,7,73,9.58904109589041,24.05,0.5006358703419673,0.5367209661874133,Weak moderate – deprioritize but monitor
dgr iata,16,320,56,250,3728,6.706008583690987,3078.91,0.6363512331746138,0.7095767653045383,Strong in both → cut/reduce paid
hazmat shipping label,16,980,37,49,1570,3.121019108280255,111.18,0.6855170148797761,0.6103682273085698,"Strong in organic, not paid → invest in paid"
action wood,16,590,0,0,9,0.0,0.0,0.5284317134718594,0.2804341045024804,Weak very low – drop or archive
shipper for corrosive,16,0,1,1,50,2.0,6.9,0.24586185813716013,0.40924565413660574,Weak very low – drop or archive
dgi training,16,430,3,4,121,3.3057851239669422,60.65,0.5526091916627999,0.4803746608812799,Weak moderate – deprioritize but monitor
battery un3480,16,990,25,8,116,6.896551724137931,9.75,0.6703233095013488,0.533901905354751,"Strong in organic, not paid → invest in paid"
hazmat paint tin,16,0,0,1,4,25.0,5.08,0.32631578947368417,0.48246655451570053,Weak very low – drop or archive
hazmat paint can,16,0,2,6,130,4.615384615384616,29.33,0.37470752710252636,0.5084401678819029,Weak very low – drop or archive
dot hazmat placard,16,260,20,38,938,4.051172707889126,165.31,0.6219798693216527,0.6022968950527611,"Strong in organic, not paid → invest in paid"
curtec,16,420,26,24,124,19.35483870967742,136.18,0.6106061845372776,0.623365509042544,Weak near thresholds – small optimizations
dot label,16,1600,68,44,1011,4.3521266073194855,251.7,0.728370180573236,0.6117458355395466,"Strong in organic, not paid → invest in paid"
curtec packaging,16,10,3,50,191,26.17801047120419,322.13000000000005,0.4387139391000849,0.6725227012542323,"Strong in paid, not organic → invest in organic"
hazmat liquid shipper,16,0,0,9,472,1.9067796610169487,41.71,0.21169590642105263,0.5112032887644364,Weak very low – drop or archive
training for iata,16,40,4,47,1019,4.612365063788027,279.46,0.4494553382540912,0.616686595281239,Weak moderate – deprioritize but monitor
hazmat online training,16,4630,17,16,220,7.272727272727272,119.28,0.6589261769941671,0.5713869949247825,"Strong in organic, not paid → invest in paid"
dot hazmat label,16,600,26,10,353,2.8328611898017,30.41,0.650728061458793,0.523624097343385,"Strong in organic, not paid → invest in paid"
hazmat training,16,9840,68,29,976,2.971311475409836,138.26,0.7191675606128989,0.5809028334838741,"Strong in organic, not paid → invest in paid"
dg software,16,10,4,9,106,8.49056603773585,38.73,0.46888292998330927,0.5459250672961331,Weak moderate – deprioritize but monitor
shipping large lithium battery,16,8710,125,56,999,5.605605605605605,244.52,0.7632370925328735,0.6313189824800436,"Strong in organic, not paid → invest in paid"
shipping kit paint can,16,0,0,2,12,16.666666666666664,10.69,0.3140350877192982,0.4950099140454403,Weak very low – drop or archive
hazmat placard,16,19850,181,287,8062,3.5599106921359467,2002.11,0.7756627625189151,0.7045655239541284,Strong in both → cut/reduce paid
3481 label,16,80,12,22,446,4.932735426008969,34.02,0.568956232062508,0.5780474707228053,Weak near thresholds – small optimizations
safe storage of lithium ion battery,16,220,0,35,330,10.606060606060606,81.81,0.4983604660362888,0.624598211609064,Weak near thresholds – small optimizations
dg shipping label,16,70,14,20,278,7.194244604316546,72.71,0.5672654196047752,0.5830707441495695,Weak near thresholds – small optimizations
dangerous good training online,16,110,16,0,7,0.0,0.0,0.5579693417931978,0.2747934669936013,Weak very low – drop or archive
labelmastercom,16,70,2,296,672,44.04761904761904,591.9100000000001,0.505021835254248,0.786588255154288,"Strong in paid, not organic → invest in organic"
2012 erg,16,1600,160,1,13,7.6923076923076925,0.33,0.7524595715229561,0.4415718505488172,"Strong in organic, not paid → invest in paid"
li ion battery storage,16,1300,0,6,150,4.0,11.61,0.5525544331732575,0.5049848190284851,Weak moderate – deprioritize but monitor
paint can shipper,16,20,7,20,352,5.681818181818182,99.22,0.49732628054828854,0.5764867091579327,Weak moderate – deprioritize but monitor
dangerous good container shipper,16,0,2,10,263,3.802281368821293,49.01,0.353654895523579,0.5299371345449474,Weak very low – drop or archive
dangerous good declaration software,16,260,25,11,70,15.714285714285714,87.36,0.6225181415140995,0.5754113017230599,"Strong in organic, not paid → invest in paid"
paint can shipper liquid,16,0,0,1,12,8.333333333333332,0.91,0.32280701754385965,0.44404386042354127,Weak very low – drop or archive
hazard label,16,6560,228,262,9788,2.676747037188394,812.4000000000001,0.8187459850885555,0.6970093102684173,Strong in both → cut/reduce paid
lithium ion battery storage,16,1630,0,53,753,7.03851261620186,134.36,0.5594653130712665,0.6348504280853973,Weak near thresholds – small optimizations
labelmaster placard,16,10,3,2391,4590,52.09150326797386,5552.67,0.4597665706790323,0.8892599744113943,"Strong in paid, not organic → invest in organic"
dangerous good label,16,780,33,209,5711,3.6596042724566624,1335.7,0.6775116469011525,0.6897635118962895,Strong in both → cut/reduce paid
lithium battery label un3481,16,2130,85,14,405,3.45679012345679,37.54,0.7383908187462603,0.5454710058756124,"Strong in organic, not paid → invest in paid"
empty paint can for shipping,16,0,0,1,19,5.263157894736842,0.32,0.32631578947368417,0.4305655945988158,Weak very low – drop or archive
empty paint tin,16,3600,0,9,222,4.054054054054054,18.44,0.583678088767905,0.5260451392825221,Weak near thresholds – small optimizations
2016 erg,16,70,11,2,91,2.197802197802198,7.609999999999999,0.5370964287215508,0.44006745526884644,Weak moderate – deprioritize but monitor
lithium battery storage box,16,360,6,83,1017,8.16125860373648,209.64,0.4542642943407324,0.6633237409966637,Weak near thresholds – small optimizations
lithium battery storage container,16,1440,21,42,410,10.24390243902439,97.66,0.6129552432390963,0.6333570279467029,Weak near thresholds – small optimizations
un3481 label,16,4800,194,4,90,4.444444444444445,8.43,0.8026319000748655,0.48742738239420486,"Strong in organic, not paid → invest in paid"
empty paint can for hazmat,16,0,0,8,173,4.624277456647398,30.76,0.32982456140350874,0.5231525456716828,Weak very low – drop or archive
empty paint can,16,3600,0,14,452,3.0973451327433628,56.17,0.583678088767905,0.5430567077912265,Weak near thresholds – small optimizations
empty paint tin for hazmat,16,0,0,0,9,0.0,0.0,0.32982456140350874,0.2804341045024804,Weak very low – drop or archive
lithium battery storage,16,1410,0,45,566,7.950530035335689,129.19,0.555035741366518,0.6294741772197151,Weak near thresholds – small optimizations
emergency response guide book,16,10,5,272,5444,4.996326230712711,1117.08,0.4517701343812406,0.712341277609683,"Strong in paid, not organic → invest in organic"
liquid and corrosive shipper,16,0,1,6,122,4.918032786885246,30.96,0.27393203357575663,0.5100501167548176,Weak very low – drop or archive
2020 erg,16,70,12,104,2643,3.934922436625047,356.45,0.5403665123898512,0.6558945911963745,Weak near thresholds – small optimizations
packaging for ev battery,16,0,0,1,6,16.666666666666664,6.06,0.25614035087719295,0.46736347253122373,Weak very low – drop or archive
65th edition iata,16,60,6,31,156,19.871794871794872,784.0899999999999,0.519207209480795,0.6362988534011619,Weak near thresholds – small optimizations
empty metal paint tin,16,170,0,4,129,3.10077519379845,16.47,0.4905190353897655,0.47910956832884055,Weak moderate – deprioritize but monitor
liquid dangerous good shipper,16,0,2,17,360,4.722222222222222,74.76,0.1887426148218246,0.563077330720729,Weak very low – drop or archive
packaging for shipping flammable liquid,16,0,0,0,19,0.0,0.0,0.33157894736842103,0.29795552496394306,Weak very low – drop or archive
liquid dangerous good shipper kit,16,0,0,5,215,2.3255813953488373,18.87,0.28771929824561404,0.4845385523570779,Weak very low – drop or archive
2018 erg,16,10,1,0,2,0.0,0.0,0.40337839675239845,0.25,Weak very low – drop or archive
liquid hazmat shipper kit,16,0,0,26,727,3.576341127922971,126.97,0.3105263157894737,0.5790365858082239,Weak very low – drop or archive
emergency response guidebook,16,9260,355,781,10565,7.392333175579744,3692.45,0.8200353730584506,0.7725737522425666,Strong in both → cut/reduce paid
dangerous good shipping software,16,10,4,22,403,5.459057071960298,144.24,0.46888292998330927,0.5804085995362873,Weak moderate – deprioritize but monitor
hazardous material software,16,8810,20,99,2076,4.76878612716763,715.01,0.720209637501977,0.6569536191956398,"Strong in organic, not paid → invest in paid"
dangerous good shipping training,16,40,8,12,239,5.02092050209205,65.73,0.5120654045998448,0.546249779259529,Weak moderate – deprioritize but monitor
erg book,16,3600,78,196,2675,7.327102803738319,934.26,0.7481534547444046,0.7052791087898866,Strong in both → cut/reduce paid
lithium ion storage,16,260,0,31,385,8.051948051948052,65.64999999999999,0.5034461844019676,0.6098517887368579,Weak near thresholds – small optimizations
dangerous good shipping label,16,20,8,14,145,9.655172413793103,179.42,0.510910146306773,0.5725104361752285,Weak near thresholds – small optimizations
hazardous material placard,16,26860,55,150,7056,2.1258503401360542,426.8200000000001,0.7972813368966474,0.6633964445014551,"Strong in organic, not paid → invest in paid"
hazardous material training,16,2470,42,13,660,1.9696969696969693,57.48,0.6000118246066171,0.5308980595067704,Weak near thresholds – small optimizations
alternative to paint can shipper,16,0,2,0,8,0.0,0.0,0.37470752710252636,0.27777079439078667,Weak very low – drop or archive
storage of waste battery,16,10,0,0,6,0.0,0.0,0.40663934563278215,0.2714180515831413,Weak very low – drop or archive
imdg code book,16,90,10,48,422,11.374407582938389,284.23,0.5621813718613631,0.6433367756985454,Weak near thresholds – small optimizations
dangerous good training,16,2750,56,58,1177,4.927782497875956,288.88,0.6760613076338577,0.6297550112384789,"Strong in organic, not paid → invest in paid"
capsuloc,16,10,2,20,55,36.36363636363637,91.99,0.44801353940197514,0.635118752901787,Weak near thresholds – small optimizations
imdg training,16,260,5,0,8,0.0,0.0,0.5134892538521804,0.27777079439078667,Weak very low – drop or archive
hazardous material transportation training,16,50,5,1,81,1.2345679012345678,4.11,0.4214709087571089,0.40326214430026963,Weak very low – drop or archive
dangerous good software,16,10,8,104,1326,7.84313725490196,584.39,0.49289650510099275,0.6735136273690985,"Strong in paid, not organic → invest in organic"
un3481 lithium battery sticker,16,390,22,0,14,0.0,0.0,0.619339399538437,0.2906834784318044,"Strong in organic, not paid → invest in paid"
imdg training online,16,10,3,1,42,2.380952380952381,10.81,0.4340355765281551,0.4122258570330397,Weak very low – drop or archive
labelmaster,16,7200,254,179,633,28.278041074249604,657.0300000000001,0.8277393500039999,0.7437532771922052,Strong in both → cut/reduce paid
label master,16,7290,197,3369,6766,49.79308306237068,4169.22,0.8154439056289312,0.9127222100564715,Strong in both → cut/reduce paid
online hazardous material training,16,1600,2,0,26,0.0,0.0,0.554657924853351,0.30554158878157334,Weak very low – drop or archive
hazardous material label,16,17020,110,29,1613,1.7978921264724117,119.85,0.7799572825376985,0.5722426769830191,"Strong in organic, not paid → invest in paid"
alternative to paint can shipper,17,0,0,1,5,20.0,7.16,0.32982456140350874,0.47402300699358924,Weak very low – drop or archive
wooden crate for lithium battery,17,0,4,0,11,0.0,0.0,0.39557691768386044,0.2850428409229253,Weak very low – drop or archive
65th edition iata,17,30,8,18,75,24.0,318.52,0.500009448987282,0.6147560338977767,Weak near thresholds – small optimizations
2020 erg,17,70,3,85,1862,4.564983888292159,298.46,0.47116083144358584,0.6486202268887037,Weak near thresholds – small optimizations
49 cfr book,17,140,11,467,9680,4.824380165289257,1820.12,0.5756144278448234,0.7390661904475678,"Strong in paid, not organic → invest in organic"
un3091 label,17,870,41,3,85,3.5294117647058822,1.55,0.6883092078012573,0.46816571992981615,"Strong in organic, not paid → invest in paid"
lithium ion battery warehouse storage,17,20,0,1,23,4.3478260869565215,1.0,0.4264073728034748,0.42552084884111824,Weak very low – drop or archive
hazardous material placard,17,26800,54,379,13256,2.85908267954134,1026.69,0.804079180355619,0.7179542096083119,Strong in both → cut/reduce paid
dangerous good software,17,10,9,126,1763,7.146908678389109,784.4100000000001,0.498955314436259,0.6808068019371174,"Strong in paid, not organic → invest in organic"
storing lithium polymer battery,17,720,0,2,23,8.695652173913043,4.97,0.5345099314143155,0.4738683130782899,Weak moderate – deprioritize but monitor
dangerous good shipping training,17,40,12,41,737,5.563093622795115,373.07,0.5235797476153778,0.6138724923132779,Weak near thresholds – small optimizations
dangerous good training,17,2130,94,92,2314,3.975799481417458,453.73,0.6912289541467795,0.6491951105696726,"Strong in organic, not paid → invest in paid"
lithium ion storage,17,170,0,27,297,9.090909090909092,49.790000000000006,0.4905190353897655,0.6060331588515202,Weak near thresholds – small optimizations
dangerous good training online,17,70,29,10,188,5.319148936170213,104.78,0.5616652894261459,0.5381190213816981,Weak near thresholds – small optimizations
dangerous good shipping software,17,10,10,37,511,7.240704500978473,267.31,0.5010947530489971,0.6158406150995661,Weak near thresholds – small optimizations
dg shipping label,17,50,20,9,105,8.571428571428571,50.51,0.5744059686721953,0.5461767776640798,Weak near thresholds – small optimizations
labelmaster,17,7200,385,184,627,29.346092503987244,654.01,0.844676446856078,0.7465212424428409,Strong in both → cut/reduce paid
dg software,17,10,9,9,82,10.975609756097562,49.3,0.4972009284713466,0.553686332015076,Weak moderate – deprioritize but monitor
shipping large lithium battery,17,6810,173,33,434,7.603686635944701,106.39,0.7577907237901176,0.6114642521245569,"Strong in organic, not paid → invest in paid"
shipping kit paint can,17,0,0,1,8,12.5,1.54,0.30350877192982456,0.4572949213719831,Weak very low – drop or archive
label master,17,7310,192,3082,6214,49.59768265207596,3945.35,0.8144827279931789,0.9085815058445386,Strong in both → cut/reduce paid
hazardous material label,17,13420,180,41,3014,1.360318513603185,105.26,0.78966163226855,0.5876517214917718,"Strong in organic, not paid → invest in paid"
lithium ion battery storage,17,1880,0,53,668,7.934131736526946,86.98,0.5638250476892143,0.6383984406731614,Weak near thresholds – small optimizations
software hazmat,17,220,11,68,706,9.631728045325778,513.91,0.5928618848517319,0.6565976283733669,Weak near thresholds – small optimizations
hazardous material software,17,8810,24,202,3330,6.066066066066067,1451.84,0.6805490861815917,0.7002338559038135,Strong in both → cut/reduce paid
iata training,17,1600,8,48,688,6.976744186046512,637.62,0.5118215923067545,0.6279327030965066,Weak near thresholds – small optimizations
paint can shipper,17,20,11,10,280,3.571428571428571,44.4,0.5138912477592688,0.5285164722890769,Weak moderate – deprioritize but monitor
emergency response guide book,17,10,2,208,2630,7.908745247148288,869.85,0.4269609078230278,0.7109000399697842,"Strong in paid, not organic → invest in organic"
imdg training,17,70,0,1,16,6.25,1.15,0.46364764148505505,0.43539381254367715,Weak very low – drop or archive
hazardous material transportation training,17,50,5,12,239,5.02092050209205,108.81,0.4074358210378107,0.5461424549331504,Weak moderate – deprioritize but monitor
hazardous material training,17,3960,10,26,1074,2.4208566108007448,229.67,0.5822995829909028,0.5708537188578431,Weak near thresholds – small optimizations
dangerous good shipping label,17,20,13,10,200,5.0,80.82,0.5272064998700744,0.5365688386069131,Weak moderate – deprioritize but monitor
imdg training online,17,10,3,6,67,8.955223880597014,66.24,0.40713499173166384,0.5267530740397415,Weak moderate – deprioritize but monitor
dangerous good declaration software,17,210,42,12,74,16.216216216216218,96.57,0.6435883031976903,0.5809521532330224,"Strong in organic, not paid → invest in paid"
dangerous good container shipper,17,0,0,4,146,2.73972602739726,21.89,0.3087719298245614,0.4765725422789264,Weak very low – drop or archive
dangerous good label,17,790,48,418,9790,4.269662921348314,3325.8,0.6928311757640692,0.7250752880877334,Strong in both → cut/reduce paid
imdg code book,17,140,7,67,495,13.535353535353536,329.57,0.5555406887040185,0.6667844283154708,"Strong in paid, not organic → invest in organic"
dg training course,17,10,4,2,49,4.081632653061225,8.02,0.4583566141938356,0.4529475118679659,Weak very low – drop or archive
liquid dangerous good shipper,17,0,1,16,445,3.5955056179775284,71.07,0.2774408055055812,0.5533426960334817,Weak very low – drop or archive
lithium battery storage,17,1710,0,31,534,5.805243445692884,63.69,0.5609291944763387,0.6006801427800114,Weak near thresholds – small optimizations
liquid and corrosive shipper,17,0,3,6,135,4.444444444444445,15.82,0.3268114355725659,0.5075319354914967,Weak very low – drop or archive
un3480 label,17,1180,66,100,1775,5.633802816901409,144.14,0.710849217197976,0.6632951347953608,"Strong in organic, not paid → invest in paid"
liquid hazmat shipper kit,17,0,0,20,381,5.2493438320209975,88.72,0.312280701754386,0.5744209276905822,Weak very low – drop or archive
liquid dangerous good shipper kit,17,0,0,7,220,3.1818181818181817,34.52,0.32280701754385965,0.5075950342827342,Weak very low – drop or archive
lithium battery storage box,17,170,7,38,743,5.114401076716016,66.1,0.5421396975205441,0.6083303326633515,Weak near thresholds – small optimizations
dot label,17,1900,82,39,973,4.008221993833504,199.99,0.7411679671276533,0.6033630339454776,"Strong in organic, not paid → invest in paid"
dot placard,17,3200,44,332,12863,2.5810464121900023,1350.0500000000002,0.7338423086429896,0.7078177659509638,Strong in both → cut/reduce paid
haz mat label,17,2400,6,406,20713,1.960121662723893,461.77,0.6472767674066795,0.7165666250098357,Strong in both → cut/reduce paid
lithium battery label un3481,17,2130,75,7,280,2.5,11.18,0.7382529457196956,0.5028515175611417,"Strong in organic, not paid → invest in paid"
proper storage of lithium ion battery,17,30,0,47,500,9.4,73.22,0.4383136930278433,0.6369152719145619,Weak moderate – deprioritize but monitor
lithium battery recycling box,17,12100,0,4,97,4.123711340206185,7.98,0.6207324574450953,0.48559264871960467,"Strong in organic, not paid → invest in paid"
lithium battery crate,17,0,0,1,11,9.090909090909092,3.94,0.32982456140350874,0.44678063788601585,Weak very low – drop or archive
shipper for corrosive,17,0,2,1,33,3.0303030303030303,3.16,0.30102331657621056,0.41704094406969494,Weak very low – drop or archive
dgi training,17,490,8,3,266,1.1278195488721805,36.27,0.5949867845915157,0.4505645329736435,Weak moderate – deprioritize but monitor
shipping ev battery,17,30,3,45,742,6.064690026954178,125.16,0.4586923800740934,0.6218638417022491,Weak near thresholds – small optimizations
dgr iata,17,320,35,302,3173,9.5178064922786,3114.15,0.6140686190168939,0.729961429640048,"Strong in paid, not organic → invest in organic"
shipping crate for lithium battery,17,90,7,7,50,14.000000000000002,26.41,0.5518027669268041,0.5485788687878492,Weak near thresholds – small optimizations
labelmaster placard,17,20,8,2086,3962,52.65017667844523,4933.25,0.5126645322716854,0.885097574974595,"Strong in paid, not organic → invest in organic"
safe storage of lithium ion battery,17,220,0,29,459,6.318082788671024,57.67,0.4983604660362888,0.5994039401244307,Weak near thresholds – small optimizations
hazard label,17,6800,215,339,11025,3.074829931972789,1389.31,0.8165794359885638,0.7123168478146531,Strong in both → cut/reduce paid
lithium battery storage container,17,1180,36,39,308,12.66233766233766,74.65,0.6702167361986572,0.6359628864957401,"Strong in organic, not paid → invest in paid"
dot hazmat placard,17,290,33,49,1135,4.317180616740088,217.84,0.6438216158168903,0.6174736868297706,"Strong in organic, not paid → invest in paid"
li ion battery storage,17,1600,0,7,133,5.263157894736842,11.85,0.5588977661718774,0.5196803879004283,Weak near thresholds – small optimizations
dot hazmat label,17,700,20,10,332,3.0120481927710845,95.13,0.6276222128910175,0.5247085604379894,"Strong in organic, not paid → invest in paid"
labelmastercom,17,50,5,255,583,43.7392795883362,451.65,0.5232252947220212,0.7785470554612611,"Strong in paid, not organic → invest in organic"
canister to ship hazmat,17,0,0,3,100,3.0,3.93,0.2982456140350877,0.4646305841945652,Weak very low – drop or archive
canister to ship liquid hazmat,17,0,0,1,9,11.11111111111111,7.36,0.2736842105263158,0.4533115738096478,Weak very low – drop or archive
un 3091 label,17,140,13,19,339,5.604719764011799,32.47,0.5865904986679097,0.5735500433824229,Weak near thresholds – small optimizations
capsuloc,17,10,4,4,15,26.666666666666668,11.76,0.46888292998330927,0.5427881473631475,Weak moderate – deprioritize but monitor
erg book,17,3600,75,295,3101,9.513060303128023,1546.87,0.7360454871381954,0.7336039847166544,Strong in both → cut/reduce paid
hazmat training,17,9180,62,36,1728,2.083333333333333,261.65,0.7464671054098398,0.5857722293813725,"Strong in organic, not paid → invest in paid"
can to ship hazmat,17,0,0,4,154,2.5974025974025974,22.3,0.3192982456140351,0.4755407855608673,Weak very low – drop or archive
hazmat placard,17,19850,207,438,11754,3.726391015824401,3537.51,0.7960303662465701,0.7236666184618867,Strong in both → cut/reduce paid
online hazardous material training,17,1000,2,1,66,1.5151515151515151,3.4,0.5052131880576497,0.40538304207230913,Weak very low – drop or archive
hazmat paint can,17,0,2,2,74,2.702702702702702,8.44,0.3729531411376141,0.4438567608744698,Weak very low – drop or archive
hazmat shipping label,17,980,24,53,1747,3.033772180881511,189.42,0.6736740819441914,0.6138431901855524,"Strong in organic, not paid → invest in paid"
best way to store lithium battery,17,340,0,95,852,11.150234741784038,147.6,0.5116197053272922,0.6802142626281173,"Strong in paid, not organic → invest in organic"
hazmat shipping container,17,40,3,97,2735,3.546617915904936,401.54,0.49297055789718264,0.649593711351165,Weak near thresholds – small optimizations
hazmat placarding,17,210,19,17,530,3.207547169811321,112.95,0.6088069274049479,0.5539528864644743,Weak near thresholds – small optimizations
battery un3480,17,540,43,3,124,2.419354838709677,4.41,0.6733119708649911,0.4604370775182406,"Strong in organic, not paid → invest in paid"
hazmat online training,17,10220,27,20,556,3.597122302158273,117.91,0.7018808488324377,0.5651242942589539,"Strong in organic, not paid → invest in paid"
un 3480 label,17,210,38,0,76,0.0,0.0,0.643108130050581,0.33203220753096374,"Strong in organic, not paid → invest in paid"
un 3481 label,17,480,55,38,538,7.063197026022305,68.13,0.6830795540770044,0.6170787510455524,"Strong in organic, not paid → invest in paid"
hazmat shipping training,17,280,10,32,514,6.22568093385214,250.48,0.5194570232987158,0.6038223142698589,Weak near thresholds – small optimizations
hazmat shipping software,17,30,15,9,382,2.356020942408377,51.8,0.5480769150501681,0.5146222354809241,Weak moderate – deprioritize but monitor
fireproof lithium battery container,17,320,0,51,609,8.374384236453201,90.15,0.509771953800679,0.6378774064591912,Weak near thresholds – small optimizations
empty metal paint tin,17,1300,0,3,113,2.6548672566371683,14.29,0.5525544331732575,0.46215318785051146,Weak moderate – deprioritize but monitor
iata book,17,170,14,161,1041,15.465898174831894,2692.99,0.5765929538603629,0.7120609398358833,"Strong in paid, not organic → invest in organic"
packaging for ev battery,17,0,0,0,7,0.0,0.0,0.3017543859649123,0.2747934669936013,Weak very low – drop or archive
iata dgr 2022,17,30,9,233,3272,7.121026894865526,3532.66,0.5008051004278112,0.7057958786894103,"Strong in paid, not organic → invest in organic"
curtec,17,420,38,21,151,13.90728476821192,107.62,0.6344012293071964,0.6055665728410558,"Strong in organic, not paid → invest in paid"
